,activity,activity_vocab,caseid,amount,resource,resource_vocab,predicted_vocab,predicted_value,lengths,activity_sparcity
9035,"[2, 12, 9, 10, 20, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",201833,15500.0,"[70, 53, 53, 48, 48, 52, 13, 50]","['<SOS>', '112', '112', '11169', '11169', '11189', '10861', '11180']",A_FINALIZED_COMPLETE,0.5820997357368469,8,1
3825,"[2, 12, 9, 10, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",185614,15500.0,"[70, 53, 53, 53, 21, 52, 21, 21]","['<SOS>', '112', '112', '112', '10910', '11189', '10910', '10910']",O_SELECTED_COMPLETE,0.5954294800758362,8,1
12382,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",212223,15500.0,"[70, 53, 53, 53, 33, 33]","['<SOS>', '112', '112', '112', '10982', '10982']",A_FINALIZED_COMPLETE,0.5074309706687927,6,1
10401,"[2, 12, 9, 10, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",206114,15500.0,"[70, 53, 53, 53, 49, 71, 26, 26]","['<SOS>', '112', '112', '112', '11179', 'UNKNOWN', '10931', '10931']",A_FINALIZED_COMPLETE,0.9999419450759888,8,1
12637,"[2, 12, 9, 10, 20, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",212989,15500.0,"[70, 53, 53, 38, 38, 13, 17]","['<SOS>', '112', '112', '11009', '11009', '10861', '10881']",A_FINALIZED_COMPLETE,0.5425096154212952,7,1
4674,"[2, 12, 9, 10, 20, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",188224,15500.0,"[70, 53, 53, 21, 21, 48, 21]","['<SOS>', '112', '112', '10910', '10910', '11169', '10910']",O_SELECTED_COMPLETE,0.5259132981300354,7,1
7359,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",196639,15500.0,"[70, 53, 53, 53, 37, 37]","['<SOS>', '112', '112', '112', '11003', '11003']",A_FINALIZED_COMPLETE,0.538607120513916,6,1
11539,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",209640,15500.0,"[70, 53, 53, 53, 13, 37]","['<SOS>', '112', '112', '112', '10861', '11003']",A_FINALIZED_COMPLETE,0.5295886397361755,6,1
3487,"[2, 12, 9, 10, 20, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",184571,15500.0,"[70, 53, 53, 46, 46, 71, 14]","['<SOS>', '112', '112', '11121', '11121', 'UNKNOWN', '10862']",O_SELECTED_COMPLETE,0.5449841618537903,7,1
84,"[2, 12, 9, 10, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",173940,15500.0,"[70, 53, 53, 53, 71, 44, 44, 44]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11119', '11119', '11119']",A_FINALIZED_COMPLETE,0.9999679327011108,8,1
12734,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213294,15500.0,"[70, 53, 53, 53, 57, 57]","['<SOS>', '112', '112', '112', '11203', '11203']",O_SELECTED_COMPLETE,0.5001305937767029,6,1
7759,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",197867,15500.0,"[70, 53, 53, 53, 33, 33]","['<SOS>', '112', '112', '112', '10982', '10982']",A_FINALIZED_COMPLETE,0.5074309706687927,6,1
3307,"[2, 12, 9, 10, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",184027,15500.0,"[70, 53, 53, 53, 51, 20, 20, 20]","['<SOS>', '112', '112', '112', '11181', '10909', '10909', '10909']",A_FINALIZED_COMPLETE,0.9998968839645386,8,1
12807,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213513,15500.0,"[70, 53, 53, 53, 47, 47]","['<SOS>', '112', '112', '112', '11122', '11122']",O_SELECTED_COMPLETE,0.549150288105011,6,1
9611,"[2, 12, 9, 10, 20, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",203645,15500.0,"[70, 53, 53, 15, 15, 21, 49, 48]","['<SOS>', '112', '112', '10863', '10863', '10910', '11179', '11169']",A_FINALIZED_COMPLETE,0.5507035255432129,8,1
7243,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",196267,15500.0,"[70, 53, 53, 53, 49, 49]","['<SOS>', '112', '112', '112', '11179', '11179']",O_SELECTED_COMPLETE,0.492873877286911,6,1
4416,"[2, 12, 9, 10, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",187427,15500.0,"[70, 53, 53, 53, 71, 55, 13, 14]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11201', '10861', '10862']",O_SELECTED_COMPLETE,0.5668260455131531,8,1
12862,"[2, 12, 9, 10, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",213699,15500.0,"[70, 53, 53, 53, 67, 13, 13, 13]","['<SOS>', '112', '112', '112', '11319', '10861', '10861', '10861']",A_FINALIZED_COMPLETE,0.9999517202377319,8,1
7462,"[2, 12, 9, 10, 20, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",196948,15500.0,"[70, 53, 53, 21, 21, 21, 55]","['<SOS>', '112', '112', '10910', '10910', '10910', '11201']",O_SELECTED_COMPLETE,0.5435501337051392,7,1
12668,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213082,15500.0,"[70, 53, 53, 53, 33, 33]","['<SOS>', '112', '112', '112', '10982', '10982']",A_FINALIZED_COMPLETE,0.5074309706687927,6,1
11006,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",207993,15500.0,"[70, 53, 53, 53, 49, 56]","['<SOS>', '112', '112', '112', '11179', '11202']",O_SELECTED_COMPLETE,0.576603353023529,6,1
3494,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",184592,15500.0,"[70, 53, 53, 53, 46, 46]","['<SOS>', '112', '112', '112', '11121', '11121']",O_SELECTED_COMPLETE,0.49680235981941223,6,1
10450,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",206267,15500.0,"[70, 53, 53, 53, 55, 23]","['<SOS>', '112', '112', '112', '11201', '10913']",O_SELECTED_COMPLETE,0.497089684009552,6,1
6697,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",194532,15500.0,"[70, 53, 53, 53, 47, 47]","['<SOS>', '112', '112', '112', '11122', '11122']",O_SELECTED_COMPLETE,0.549150288105011,6,1
5543,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",190965,15500.0,"[70, 53, 53, 53, 22, 22]","['<SOS>', '112', '112', '112', '10912', '10912']",A_FINALIZED_COMPLETE,0.5326312184333801,6,1
10824,"[2, 12, 9, 10, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",207440,15500.0,"[70, 53, 53, 53, 13, 28, 57, 27]","['<SOS>', '112', '112', '112', '10861', '10933', '11203', '10932']",A_FINALIZED_COMPLETE,0.5458788871765137,8,1
4760,"[2, 12, 9, 10, 20, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",188500,15500.0,"[70, 53, 53, 28, 28, 48, 44]","['<SOS>', '112', '112', '10933', '10933', '11169', '11119']",A_FINALIZED_COMPLETE,0.6418684720993042,7,1
9995,"[2, 12, 9, 10, 20, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",204829,15500.0,"[70, 53, 53, 37, 37, 44, 47]","['<SOS>', '112', '112', '11003', '11003', '11119', '11122']",A_FINALIZED_COMPLETE,0.5148153305053711,7,1
2369,"[2, 12, 9, 10, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",181133,15500.0,"[70, 53, 53, 53, 33, 33, 33, 33]","['<SOS>', '112', '112', '112', '10982', '10982', '10982', '10982']",A_FINALIZED_COMPLETE,0.9999349117279053,8,1
12041,"[2, 12, 9, 10, 20, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",211176,15500.0,"[70, 53, 53, 57, 57, 39, 39, 64]","['<SOS>', '112', '112', '11203', '11203', '11019', '11019', '11302']",A_FINALIZED_COMPLETE,0.5408626794815063,8,1
5956,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",192250,15500.0,"[70, 53, 53, 53, 52, 48]","['<SOS>', '112', '112', '112', '11189', '11169']",A_FINALIZED_COMPLETE,0.5618557333946228,6,1
6466,"[2, 12, 9, 10, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",193807,15500.0,"[70, 53, 53, 53, 51, 21, 21, 21]","['<SOS>', '112', '112', '112', '11181', '10910', '10910', '10910']",A_FINALIZED_COMPLETE,0.9999010562896729,8,1
5785,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",191710,15500.0,"[70, 53, 53, 53, 47, 47]","['<SOS>', '112', '112', '112', '11122', '11122']",O_SELECTED_COMPLETE,0.549150288105011,6,1
11291,"[2, 12, 9, 10, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",208862,15500.0,"[70, 53, 53, 53, 38, 33, 37, 57]","['<SOS>', '112', '112', '112', '11009', '10982', '11003', '11203']",A_FINALIZED_COMPLETE,0.5318552255630493,8,1
3925,"[2, 12, 9, 10, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",185921,15500.0,"[70, 53, 53, 53, 13, 50, 23, 23]","['<SOS>', '112', '112', '112', '10861', '11180', '10913', '10913']",A_FINALIZED_COMPLETE,0.9999468326568604,8,1
2887,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",182723,15500.0,"[70, 53, 53, 53, 51, 48]","['<SOS>', '112', '112', '112', '11181', '11169']",A_FINALIZED_COMPLETE,0.5217288732528687,6,1
3726,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",185306,15500.0,"[70, 53, 53, 53, 18, 18]","['<SOS>', '112', '112', '112', '10889', '10889']",O_SELECTED_COMPLETE,0.5661008358001709,6,1
10909,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",207702,15500.0,"[70, 53, 53, 53, 39, 27]","['<SOS>', '112', '112', '112', '11019', '10932']",A_FINALIZED_COMPLETE,0.5037675499916077,6,1
736,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",175997,15500.0,"[70, 53, 53, 53, 71, 44]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11119']",O_SELECTED_COMPLETE,0.5255963206291199,6,1
2484,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",181483,15500.0,"[70, 53, 53, 53, 13, 45]","['<SOS>', '112', '112', '112', '10861', '11120']",A_FINALIZED_COMPLETE,0.5367158651351929,6,1
12217,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",211715,15500.0,"[70, 53, 53, 53, 26, 17]","['<SOS>', '112', '112', '112', '10931', '10881']",O_SELECTED_COMPLETE,0.5344955921173096,6,1
346,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",174779,15500.0,"[70, 53, 53, 53, 49, 56]","['<SOS>', '112', '112', '112', '11179', '11202']",O_SELECTED_COMPLETE,0.576603353023529,6,1
12922,"[2, 12, 9, 10, 20, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213879,15500.0,"[70, 53, 53, 50, 50, 22, 63, 22]","['<SOS>', '112', '112', '11180', '11180', '10912', '11300', '10912']",A_FINALIZED_COMPLETE,0.6213340759277344,8,1
1758,"[2, 12, 9, 10, 20, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",179233,15500.0,"[70, 53, 53, 16, 71, 57, 55, 55]","['<SOS>', '112', '112', '10880', 'UNKNOWN', '11203', '11201', '11201']",O_SELECTED_COMPLETE,0.5308984518051147,8,1
299,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",174638,15500.0,"[70, 53, 53, 53, 52, 52]","['<SOS>', '112', '112', '112', '11189', '11189']",O_SELECTED_COMPLETE,0.5290825963020325,6,1
11356,"[2, 12, 9, 10, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",209057,15500.0,"[70, 53, 53, 53, 38, 57, 13, 13]","['<SOS>', '112', '112', '112', '11009', '11203', '10861', '10861']",A_FINALIZED_COMPLETE,0.9999363422393799,8,1
860,"[2, 12, 9, 10, 20, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",176395,15500.0,"[70, 53, 53, 33, 33, 52, 71, 50]","['<SOS>', '112', '112', '10982', '10982', '11189', 'UNKNOWN', '11180']",A_FINALIZED_COMPLETE,0.6645997762680054,8,1
9348,"[2, 12, 9, 10, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",202824,15500.0,"[70, 53, 53, 53, 27, 21, 33, 33]","['<SOS>', '112', '112', '112', '10932', '10910', '10982', '10982']",A_FINALIZED_COMPLETE,0.5384671092033386,8,1
8959,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",201605,15500.0,"[70, 53, 53, 53, 52, 48]","['<SOS>', '112', '112', '112', '11189', '11169']",A_FINALIZED_COMPLETE,0.5618557333946228,6,1
11764,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",210341,15500.0,"[70, 53, 53, 53, 63, 39]","['<SOS>', '112', '112', '112', '11300', '11019']",O_SELECTED_COMPLETE,0.5481751561164856,6,1
12885,"[2, 12, 9, 10, 20, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213768,15500.0,"[70, 53, 53, 57, 57, 67, 33, 33]","['<SOS>', '112', '112', '11203', '11203', '11319', '10982', '10982']",A_FINALIZED_COMPLETE,0.7481623888015747,8,1
7466,"[2, 12, 9, 10, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",196960,15500.0,"[70, 53, 53, 53, 36, 48, 51, 51]","['<SOS>', '112', '112', '112', '11002', '11169', '11181', '11181']",A_FINALIZED_COMPLETE,0.9999299049377441,8,1
10396,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",206099,15500.0,"[70, 53, 53, 53, 49, 22]","['<SOS>', '112', '112', '112', '11179', '10912']",A_FINALIZED_COMPLETE,0.5343185067176819,6,1
7172,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",196054,15500.0,"[70, 53, 53, 53, 55, 27]","['<SOS>', '112', '112', '112', '11201', '10932']",A_FINALIZED_COMPLETE,0.5082734227180481,6,1
8077,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",198837,15500.0,"[70, 53, 53, 53, 71, 26]","['<SOS>', '112', '112', '112', 'UNKNOWN', '10931']",O_SELECTED_COMPLETE,0.6061760783195496,6,1
10557,"[2, 12, 9, 10, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",206588,15500.0,"[70, 53, 53, 53, 50, 33]","['<SOS>', '112', '112', '112', '11180', '10982']",A_FINALIZED_COMPLETE,0.5296652913093567,6,1
1957,"[2, 12, 9, 10, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",179847,15500.0,"[70, 53, 53, 53, 13, 46, 15, 15]","['<SOS>', '112', '112', '112', '10861', '11121', '10863', '10863']",O_SELECTED_COMPLETE,0.5017825365066528,8,1
