,activity,activity_vocab,caseid,amount,resource,resource_vocab,predicted_vocab,predicted_value,lengths
5580,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 24, 18, 24, 25, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",191076,15500.0,"[70, 53, 53, 53, 50, 50, 50, 50, 50, 50, 50, 37, 19, 19, 32, 32, 32]","['<SOS>', '112', '112', '112', '11180', '11180', '11180', '11180', '11180', '11180', '11180', '11003', '10899', '10899', '10972', '10972', '10972']",A_APPROVED_COMPLETE,0.7691736817359924,17
6512,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 18, 24, 25, 25, 13, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE']",193962,15500.0,"[70, 53, 53, 53, 21, 21, 21, 21, 21, 21, 21, 41, 41, 7, 7, 7, 7]","['<SOS>', '112', '112', '112', '10910', '10910', '10910', '10910', '10910', '10910', '10910', '11049', '11049', '10629', '10629', '10629', '10629']",A_REGISTERED_COMPLETE,0.7595400810241699,17
5964,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 24, 24, 18, 24, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",192274,15500.0,"[70, 53, 53, 53, 15, 15, 15, 15, 15, 15, 15, 71, 71, 19, 19, 7, 7]","['<SOS>', '112', '112', '112', '10863', '10863', '10863', '10863', '10863', '10863', '10863', 'UNKNOWN', 'UNKNOWN', '10899', '10899', '10629', '10629']",A_APPROVED_COMPLETE,0.8636374473571777,17
10570,"[2, 12, 9, 10, 22, 22, 3, 8, 17, 15, 19, 22, 24, 24, 24, 18, 24]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE']",206627,15500.0,"[70, 53, 53, 53, 13, 17, 13, 13, 13, 13, 13, 13, 13, 38, 44, 9, 9]","['<SOS>', '112', '112', '112', '10861', '10881', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '11009', '11119', '10789', '10789']",W_Valideren aanvraag_COMPLETE,0.6467352509498596,17
11370,"[2, 12, 9, 10, 20, 22, 22, 3, 17, 8, 15, 19, 22, 24, 18, 24, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE']",209099,15500.0,"[70, 53, 53, 33, 33, 33, 38, 38, 38, 38, 38, 38, 38, 38, 3, 3, 3]","['<SOS>', '112', '112', '10982', '10982', '10982', '11009', '11009', '11009', '11009', '11009', '11009', '11009', '11009', '10138', '10138', '10138']",A_REGISTERED_COMPLETE,0.4682267904281616,17
1607,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 18, 24, 25, 23, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",178762,15500.0,"[70, 53, 53, 53, 52, 52, 52, 52, 52, 52, 51, 41, 41, 6, 71, 6, 6]","['<SOS>', '112', '112', '112', '11189', '11189', '11189', '11189', '11189', '11189', '11181', '11049', '11049', '10609', 'UNKNOWN', '10609', '10609']",A_APPROVED_COMPLETE,0.8057778477668762,17
4027,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 18, 24, 25, 13, 4, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE', 'A_REGISTERED_COMPLETE']",186247,15500.0,"[70, 53, 53, 53, 52, 52, 52, 52, 52, 52, 52, 19, 19, 32, 32, 32, 32]","['<SOS>', '112', '112', '112', '11189', '11189', '11189', '11189', '11189', '11189', '11189', '10899', '10899', '10972', '10972', '10972', '10972']",A_APPROVED_COMPLETE,0.9973414540290833,17
5787,"[2, 12, 9, 10, 20, 3, 17, 8, 15, 19, 22, 24, 18, 24, 25, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",191716,15500.0,"[70, 53, 53, 15, 15, 49, 49, 49, 49, 49, 49, 44, 19, 19, 6, 32, 32]","['<SOS>', '112', '112', '10863', '10863', '11179', '11179', '11179', '11179', '11179', '11179', '11119', '10899', '10899', '10609', '10972', '10972']",A_APPROVED_COMPLETE,0.8386827707290649,17
3983,"[2, 12, 9, 20, 10, 20, 22, 3, 17, 8, 15, 19, 22, 18, 24, 25, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE']",186103,15500.0,"[70, 53, 53, 48, 48, 48, 27, 27, 27, 27, 27, 27, 27, 59, 59, 32, 3]","['<SOS>', '112', '112', '11169', '11169', '11169', '10932', '10932', '10932', '10932', '10932', '10932', '10932', '11259', '11259', '10972', '10138']",A_APPROVED_COMPLETE,0.6021806597709656,17
1032,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 24, 24, 24, 24, 18, 24]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE']",176930,15500.0,"[70, 53, 53, 53, 48, 48, 48, 48, 48, 48, 46, 52, 57, 71, 71, 40, 71]","['<SOS>', '112', '112', '112', '11169', '11169', '11169', '11169', '11169', '11169', '11121', '11189', '11203', 'UNKNOWN', 'UNKNOWN', '11029', 'UNKNOWN']",W_Valideren aanvraag_COMPLETE,0.8003587126731873,17
2658,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 18, 24, 25, 23, 23, 23]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE']",182026,15500.0,"[70, 53, 53, 53, 54, 54, 54, 54, 54, 71, 71, 59, 59, 32, 71, 41, 71]","['<SOS>', '112', '112', '112', '11200', '11200', '11200', '11200', '11200', 'UNKNOWN', 'UNKNOWN', '11259', '11259', '10972', 'UNKNOWN', '11049', 'UNKNOWN']",W_Nabellen incomplete dossiers_COMPLETE,0.8325926065444946,17
5497,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 24, 24, 24, 18, 24, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE']",190827,15500.0,"[70, 53, 53, 53, 54, 54, 54, 54, 54, 71, 71, 20, 49, 37, 9, 9, 10]","['<SOS>', '112', '112', '112', '11200', '11200', '11200', '11200', '11200', 'UNKNOWN', 'UNKNOWN', '10909', '11179', '11003', '10789', '10789', '10809']",A_APPROVED_COMPLETE,0.4089052081108093,17
1540,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 18, 24, 25, 23, 23, 23, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE']",178539,15500.0,"[70, 53, 53, 53, 16, 16, 16, 16, 16, 71, 41, 41, 3, 33, 33, 71, 3]","['<SOS>', '112', '112', '112', '10880', '10880', '10880', '10880', '10880', 'UNKNOWN', '11049', '11049', '10138', '10982', '10982', 'UNKNOWN', '10138']",A_REGISTERED_COMPLETE,0.5751926898956299,17
3638,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 24, 18, 24, 13, 4, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE', 'A_REGISTERED_COMPLETE']",185024,15500.0,"[70, 53, 53, 53, 12, 12, 12, 12, 12, 71, 55, 71, 19, 19, 10, 10, 10]","['<SOS>', '112', '112', '112', '10859', '10859', '10859', '10859', '10859', 'UNKNOWN', '11201', 'UNKNOWN', '10899', '10899', '10809', '10809', '10809']",A_APPROVED_COMPLETE,0.9982349872589111,17
12791,"[2, 12, 9, 10, 22, 22, 3, 8, 17, 15, 19, 22, 18, 24, 25, 4, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'A_ACTIVATED_COMPLETE', 'A_REGISTERED_COMPLETE']",213465,15500.0,"[70, 53, 53, 53, 47, 47, 47, 47, 47, 47, 47, 47, 19, 19, 19, 32, 32]","['<SOS>', '112', '112', '112', '11122', '11122', '11122', '11122', '11122', '11122', '11122', '11122', '10899', '10899', '10899', '10972', '10972']",A_APPROVED_COMPLETE,0.6722609996795654,17
874,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 24, 24, 24, 18, 24, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE']",176437,15500.0,"[70, 53, 53, 53, 48, 49, 49, 49, 49, 49, 49, 71, 13, 23, 41, 41, 3]","['<SOS>', '112', '112', '112', '11169', '11179', '11179', '11179', '11179', '11179', '11179', 'UNKNOWN', '10861', '10913', '11049', '11049', '10138']",A_REGISTERED_COMPLETE,0.7306427955627441,17
2844,"[2, 12, 9, 10, 20, 22, 22, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE']",182587,15500.0,"[70, 53, 53, 5, 5, 51, 36, 36, 36, 36, 36, 36, 36, 36, 51, 59, 59]","['<SOS>', '112', '112', '10228', '10228', '11181', '11002', '11002', '11002', '11002', '11002', '11002', '11002', '11002', '11181', '11259', '11259']",W_Valideren aanvraag_COMPLETE,0.6778114438056946,17
4915,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 24, 18, 24, 13, 11, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE', 'A_ACTIVATED_COMPLETE']",189016,15500.0,"[70, 53, 53, 53, 56, 56, 56, 56, 56, 71, 71, 71, 9, 9, 3, 3, 3]","['<SOS>', '112', '112', '112', '11202', '11202', '11202', '11202', '11202', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', '10789', '10789', '10138', '10138', '10138']",A_APPROVED_COMPLETE,0.9997720122337341,17
2350,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 24, 18, 24, 25, 11, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'A_REGISTERED_COMPLETE', 'A_ACTIVATED_COMPLETE']",181076,15500.0,"[70, 53, 53, 53, 71, 15, 15, 15, 15, 15, 15, 15, 40, 71, 3, 3, 3]","['<SOS>', '112', '112', '112', 'UNKNOWN', '10863', '10863', '10863', '10863', '10863', '10863', '10863', '11029', 'UNKNOWN', '10138', '10138', '10138']",A_APPROVED_COMPLETE,0.9648629426956177,17
5883,"[2, 12, 9, 10, 3, 22, 17, 8, 15, 19, 22, 24, 24, 24, 18, 24, 25, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE']",192019,15500.0,"[70, 53, 53, 53, 26, 26, 17, 17, 17, 17, 17, 17, 71, 37, 9, 9, 10, 10]","['<SOS>', '112', '112', '112', '10931', '10931', '10881', '10881', '10881', '10881', '10881', '10881', 'UNKNOWN', '11003', '10789', '10789', '10809', '10809']",A_REGISTERED_COMPLETE,0.47091495990753174,18
6940,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 24, 24, 18, 24, 25, 23, 23, 23]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE']",195329,15500.0,"[70, 53, 53, 53, 49, 49, 49, 49, 49, 49, 71, 71, 41, 41, 6, 46, 46, 46]","['<SOS>', '112', '112', '112', '11179', '11179', '11179', '11179', '11179', '11179', 'UNKNOWN', 'UNKNOWN', '11049', '11049', '10609', '11121', '11121', '11121']",W_Nabellen incomplete dossiers_COMPLETE,0.836834728717804,18
1789,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 18, 24, 25, 23, 25, 13, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE']",179326,15500.0,"[70, 53, 53, 53, 57, 57, 57, 57, 57, 57, 57, 40, 71, 10, 48, 6, 10, 10]","['<SOS>', '112', '112', '112', '11203', '11203', '11203', '11203', '11203', '11203', '11203', '11029', 'UNKNOWN', '10809', '11169', '10609', '10809', '10809']",A_REGISTERED_COMPLETE,0.5440235137939453,18
4879,"[2, 12, 9, 10, 20, 3, 8, 17, 15, 19, 22, 18, 24, 25, 23, 23, 23, 23]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE']",188908,15500.0,"[70, 53, 53, 21, 21, 48, 48, 48, 48, 48, 48, 59, 59, 32, 13, 46, 46, 19]","['<SOS>', '112', '112', '10910', '10910', '11169', '11169', '11169', '11169', '11169', '11169', '11259', '11259', '10972', '10861', '11121', '11121', '10899']",W_Valideren aanvraag_COMPLETE,0.2910585403442383,18
6193,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 24, 24, 24, 18, 24, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",192969,15500.0,"[70, 53, 53, 53, 71, 54, 54, 54, 54, 54, 71, 47, 47, 47, 41, 41, 3, 3]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11200', '11200', '11200', '11200', '11200', 'UNKNOWN', '11122', '11122', '11122', '11049', '11049', '10138', '10138']",A_APPROVED_COMPLETE,0.8495733141899109,18
8006,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 18, 24, 25, 23, 23, 23, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",198624,15500.0,"[70, 53, 53, 53, 26, 26, 26, 26, 26, 26, 19, 19, 32, 49, 23, 20, 32, 32]","['<SOS>', '112', '112', '112', '10931', '10931', '10931', '10931', '10931', '10931', '10899', '10899', '10972', '11179', '10913', '10909', '10972', '10972']",A_APPROVED_COMPLETE,0.8015440106391907,18
