,activity,activity_vocab,caseid,amount,resource,resource_vocab,predicted_vocab,predicted_value,lengths,activity_sparcity
2484,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 24, 24, 18, 24, 25, 23, 23, 23, 25, 25, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE']",181483,15500.0,"[70, 53, 53, 53, 13, 45, 45, 45, 45, 45, 71, 71, 71, 6, 6, 6, 44, 47, 47, 6, 6, 6]","['<SOS>', '112', '112', '112', '10861', '11120', '11120', '11120', '11120', '11120', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', '10609', '10609', '10609', '11119', '11122', '11122', '10609', '10609', '10609']",A_APPROVED_COMPLETE,0.5526509881019592,22,9
12579,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 14, 17, 15, 19, 24, 24, 18, 24, 13, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE']",212815,15500.0,"[70, 53, 53, 53, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 41, 41, 32, 32]","['<SOS>', '112', '112', '112', '10889', '10889', '10889', '10889', '10889', '10889', '10889', '10889', '10889', '10889', '10889', '10889', '11049', '11049', '10972', '10972']",A_APPROVED_COMPLETE,0.7692350149154663,20,9
5819,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 24, 24, 24, 24, 18, 24, 25, 23, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",191812,15500.0,"[70, 53, 53, 53, 51, 20, 20, 20, 20, 20, 20, 20, 44, 23, 33, 59, 59, 6, 52, 6, 6]","['<SOS>', '112', '112', '112', '11181', '10909', '10909', '10909', '10909', '10909', '10909', '10909', '11119', '10913', '10982', '11259', '11259', '10609', '11189', '10609', '10609']",A_APPROVED_COMPLETE,0.8652344346046448,21,10
6313,"[2, 12, 9, 10, 20, 3, 17, 8, 15, 19, 22, 24, 24, 24, 24, 18, 24, 25, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",193345,15500.0,"[70, 53, 53, 33, 33, 33, 33, 33, 33, 33, 33, 47, 51, 52, 48, 41, 41, 3, 3, 3]","['<SOS>', '112', '112', '10982', '10982', '10982', '10982', '10982', '10982', '10982', '10982', '11122', '11181', '11189', '11169', '11049', '11049', '10138', '10138', '10138']",A_APPROVED_COMPLETE,0.7348386645317078,20,10
9114,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 24, 24, 18, 24, 25, 25, 25, 23, 23, 25, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",202089,15500.0,"[70, 53, 53, 53, 25, 47, 47, 47, 47, 47, 47, 22, 71, 41, 41, 61, 32, 61, 20, 19, 61, 32, 32]","['<SOS>', '112', '112', '112', '10929', '11122', '11122', '11122', '11122', '11122', '11122', '10912', 'UNKNOWN', '11049', '11049', '11289', '10972', '11289', '10909', '10899', '11289', '10972', '10972']",A_APPROVED_COMPLETE,0.8847207427024841,23,10
3184,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 18, 24, 25, 25, 23, 23, 23, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",183643,15500.0,"[70, 53, 53, 53, 54, 54, 54, 54, 54, 71, 59, 59, 6, 6, 6, 6, 48, 6, 6]","['<SOS>', '112', '112', '112', '11200', '11200', '11200', '11200', '11200', 'UNKNOWN', '11259', '11259', '10609', '10609', '10609', '10609', '11169', '10609', '10609']",A_APPROVED_COMPLETE,0.5637701749801636,19,10
777,"[2, 12, 9, 20, 10, 20, 3, 17, 8, 15, 19, 22, 24, 24, 24, 24, 18, 24, 13, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE']",176131,15500.0,"[70, 53, 53, 17, 17, 17, 49, 49, 49, 49, 49, 49, 49, 49, 44, 24, 40, 71, 32, 32]","['<SOS>', '112', '112', '10881', '10881', '10881', '11179', '11179', '11179', '11179', '11179', '11179', '11179', '11179', '11119', '10914', '11029', 'UNKNOWN', '10972', '10972']",A_APPROVED_COMPLETE,0.6838648915290833,20,10
12328,"[2, 12, 9, 10, 22, 22, 22, 22, 22, 3, 8, 17, 15, 19, 22, 24, 18, 24, 25, 25, 25, 25, 13, 4, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE', 'A_REGISTERED_COMPLETE']",212061,15500.0,"[70, 53, 53, 53, 55, 46, 66, 17, 51, 28, 28, 28, 28, 28, 28, 28, 9, 9, 32, 3, 6, 32, 32, 32, 32]","['<SOS>', '112', '112', '112', '11201', '11121', '11309', '10881', '11181', '10933', '10933', '10933', '10933', '10933', '10933', '10933', '10789', '10789', '10972', '10138', '10609', '10972', '10972', '10972', '10972']",A_APPROVED_COMPLETE,0.9883600473403931,25,10
5825,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 24, 17, 14, 15, 19, 24, 18, 24, 11, 4, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'A_REGISTERED_COMPLETE', 'A_ACTIVATED_COMPLETE', 'O_ACCEPTED_COMPLETE']",191845,15500.0,"[70, 53, 53, 53, 51, 51, 51, 51, 51, 51, 51, 51, 48, 48, 48, 48, 48, 19, 19, 32, 32, 32]","['<SOS>', '112', '112', '112', '11181', '11181', '11181', '11181', '11181', '11181', '11181', '11181', '11169', '11169', '11169', '11169', '11169', '10899', '10899', '10972', '10972', '10972']",A_APPROVED_COMPLETE,0.9987505674362183,22,10
5056,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24, 25, 23, 23, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",189442,15500.0,"[70, 53, 53, 53, 21, 21, 21, 21, 21, 21, 10, 51, 19, 19, 6, 27, 27, 6, 6]","['<SOS>', '112', '112', '112', '10910', '10910', '10910', '10910', '10910', '10910', '10809', '11181', '10899', '10899', '10609', '10932', '10932', '10609', '10609']",A_APPROVED_COMPLETE,0.6162891983985901,19,10
3617,"[2, 12, 9, 10, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 3, 17, 8, 15, 19, 22, 18, 24, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE']",184961,15500.0,"[70, 53, 53, 53, 27, 38, 27, 50, 57, 21, 21, 51, 13, 50, 13, 13, 13, 13, 13, 13, 9, 9, 3]","['<SOS>', '112', '112', '112', '10932', '11009', '10932', '11180', '11203', '10910', '10910', '11181', '10861', '11180', '10861', '10861', '10861', '10861', '10861', '10861', '10789', '10789', '10138']",A_APPROVED_COMPLETE,0.45397982001304626,23,10
275,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24, 25, 25, 25, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",174538,15500.0,"[70, 53, 53, 53, 45, 45, 45, 45, 45, 71, 71, 71, 19, 19, 7, 7, 7, 7, 7]","['<SOS>', '112', '112', '112', '11120', '11120', '11120', '11120', '11120', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', '10899', '10899', '10629', '10629', '10629', '10629', '10629']",A_APPROVED_COMPLETE,0.8718206882476807,19,10
9536,"[2, 12, 9, 10, 20, 22, 3, 17, 8, 15, 19, 22, 24, 24, 24, 24, 24, 24, 18, 24, 11, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'A_REGISTERED_COMPLETE', 'O_ACCEPTED_COMPLETE']",203404,15500.0,"[70, 53, 53, 48, 48, 23, 23, 23, 23, 23, 23, 23, 23, 28, 13, 50, 50, 27, 59, 59, 7, 7]","['<SOS>', '112', '112', '11169', '11169', '10913', '10913', '10913', '10913', '10913', '10913', '10913', '10913', '10933', '10861', '11180', '11180', '10932', '11259', '11259', '10629', '10629']",A_APPROVED_COMPLETE,0.9044098258018494,22,10
374,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 24, 17, 14, 15, 19, 24, 24, 24, 18, 24, 13, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE']",174863,15500.0,"[70, 53, 53, 53, 71, 54, 54, 54, 54, 54, 71, 71, 54, 54, 54, 54, 71, 71, 71, 41, 41, 3, 3]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11200', '11200', '11200', '11200', '11200', 'UNKNOWN', 'UNKNOWN', '11200', '11200', '11200', '11200', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', '11049', '11049', '10138', '10138']",A_APPROVED_COMPLETE,0.8392118215560913,23,10
9499,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 18, 24, 25, 23, 23, 4, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'A_ACTIVATED_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",203293,15500.0,"[70, 53, 53, 53, 39, 39, 39, 39, 39, 39, 20, 19, 19, 7, 27, 19, 7, 7, 7]","['<SOS>', '112', '112', '112', '11019', '11019', '11019', '11019', '11019', '11019', '10909', '10899', '10899', '10629', '10932', '10899', '10629', '10629', '10629']",A_APPROVED_COMPLETE,0.9988338351249695,19,10
12214,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 14, 17, 15, 19, 24, 24, 18, 24, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",211706,15500.0,"[70, 53, 53, 53, 37, 37, 37, 37, 37, 37, 37, 17, 17, 17, 17, 17, 17, 41, 41, 68, 68]","['<SOS>', '112', '112', '112', '11003', '11003', '11003', '11003', '11003', '11003', '11003', '10881', '10881', '10881', '10881', '10881', '10881', '11049', '11049', '11339', '11339']",A_APPROVED_COMPLETE,0.8087863326072693,21,10
8369,"[2, 12, 9, 10, 3, 8, 17, 15, 19, 22, 17, 14, 15, 19, 24, 24, 18, 24, 25, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",199738,15500.0,"[70, 53, 53, 53, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 71, 59, 59, 7, 7, 7]","['<SOS>', '112', '112', '112', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '10861', 'UNKNOWN', '11259', '11259', '10629', '10629', '10629']",A_APPROVED_COMPLETE,0.7894811034202576,21,10
6780,"[2, 12, 9, 10, 22, 22, 3, 17, 8, 15, 19, 22, 24, 24, 24, 18, 24, 25, 23, 23, 23, 23, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE']",194791,15500.0,"[70, 53, 53, 53, 52, 39, 54, 54, 54, 54, 54, 71, 51, 34, 13, 41, 41, 6, 26, 23, 23, 20, 32]","['<SOS>', '112', '112', '112', '11189', '11019', '11200', '11200', '11200', '11200', '11200', 'UNKNOWN', '11181', '11000', '10861', '11049', '11049', '10609', '10931', '10913', '10913', '10909', '10972']",A_APPROVED_COMPLETE,0.5759994387626648,23,10
8254,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 18, 24, 25, 23, 23, 13, 11, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE', 'A_ACTIVATED_COMPLETE']",199375,15500.0,"[70, 53, 53, 53, 47, 47, 47, 47, 47, 47, 47, 41, 41, 3, 48, 27, 3, 3, 3]","['<SOS>', '112', '112', '112', '11122', '11122', '11122', '11122', '11122', '11122', '11122', '11049', '11049', '10138', '11169', '10932', '10138', '10138', '10138']",A_APPROVED_COMPLETE,0.9997456669807434,19,10
5462,"[2, 12, 9, 10, 20, 3, 17, 8, 15, 19, 22, 18, 24, 25, 23, 23, 23, 23, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'A_ACTIVATED_COMPLETE']",190722,15500.0,"[70, 53, 53, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 25, 71, 41, 6]","['<SOS>', '112', '112', '10609', '10609', '10609', '10609', '10609', '10609', '10609', '10609', '10609', '10609', '10609', '10609', '10929', 'UNKNOWN', '11049', '10609']",A_APPROVED_COMPLETE,0.4796116352081299,19,10
10521,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 18, 24, 25, 23, 23, 25, 23, 23, 11, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'A_REGISTERED_COMPLETE', 'O_ACCEPTED_COMPLETE']",206480,15500.0,"[70, 53, 53, 53, 22, 23, 23, 23, 23, 23, 23, 9, 9, 6, 50, 38, 6, 34, 38, 6, 6]","['<SOS>', '112', '112', '112', '10912', '10913', '10913', '10913', '10913', '10913', '10913', '10789', '10789', '10609', '11180', '11009', '10609', '11000', '11009', '10609', '10609']",A_APPROVED_COMPLETE,0.7513198852539062,21,10
